"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Costa Rica","CRI","Internally displaced persons, total displaced by conflict and violence (number of people)","VC.IDP.TOCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","","","","","","","","2.58922323303009","2.96684118673647","","","0.00690166847835464","0.173835144560453","1.05989203512055","0.502385878686983","0.515398075063208","0.560228344954822","0.565110950881604","0.207632170584992","0.358268952416869","0.250012750548274","0.537740004047185","0.793344719299212","0.479694631999712","0.298132811262434","0.386214609185276","0.0354070294878181","0.120231375809699","0.335807819547905","0.206048104659105","0.0293690758741421","0.0823097295119629","0.0903532993949546","0.0855755505809217","0.476057823607391","0.0944692131521463","0.113004725625182","0.201770856356088","0.0305391120664272","0.0565021824679951","0.109578222647482","0.0196498214291293","0.012535693679696","0.014227270348173","0.0228433234396837","0.0554850902683681","0.0123658795074475","0.0367600651733116","0.0305598198678478","0.145541497717475","0.140569075245234","0.0304254439423362","0.0345988215572559","0.17142266476733","0.107965032740417","0.0761536132306891","0.112950413849042","0.152667975271858","0.0714423296842521","0.114100315958779","",
"Costa Rica","CRI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","20.63127117","20.76308722","18.59924441","19.12436448","20.98085497","19.86263846","19.34831157","22.75978786","23.66123239","27.48004171","30.56398165","31.7587346","34.96475603","47.74749314","49.69951839","52.12293088","59.49023027","66.15876516","85.87231358","108.469543","100","84.93966694","88.11243366","101.0091576","103.1620024","113.7480981","131.3008328","147.9798563","148.9956935","136.2498383","145.2036765","158.3676089","172.2507987","171.2820876","166.0397306","137.6852781","149.9036227","154.1891029","160.7825461","167.6283454","169.2621204",
"Costa Rica","CRI","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","0.16273393002441","","","0.280741156653565","0.158478605388273","0.188857412653447","0.238608783913757","0.157896066493192","0.611494029428329","0.0190118141019462","0.0553678225065804","0.319913726133283","0.0364973506962627","0.100212382663128","0.123454735384908","0.0730058056561637","0.274859708514212","0.138297257512349","0.0438424154689277","0.0799318452277666","0.0763844684914067","0.14470175309977","0.0555306321191365","0.19918526238727","0.0777900405634975","0.322161563766045","0.153647282589958","0.113669504398296","0.149821015434327","0.177862580093732","0.348971449978893","0.910249492255467","1.95917085334073","0.91404254622442","2.07631926161112","2.50589377433372","2.70826330815561","4.57293570975334","3.71783946359527","2.65007363434315","2.56789989503769","4.18177312160195","5.59869943524918","6.08992722976484","7.81285277840511","7.82196270240325","7.91303652512607","8.47999273030329","9.2828904858116","9.4334212660656","11.1863463845726","11.792772212191","14.4710155974247","16.1224192320214","15.3739399774558","15.3811119790844","15.2165154733482","",
"Costa Rica","CRI","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.06","12.71","11.87","10.52","10.01","8.67","8.43","8.38","8.85","8.4","8.4","8.75","8.57","8.89","7.98","7.97","7.79","8.39","8.38","8.54","","8.55","","8.42","8.42","8.4",
"Costa Rica","CRI","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.72","10.7","8.49","6.48","5.7","4.76","4.71","5.08","5.69","5.1","5.08","5.7","4.99","5.6","4.62","4.61","4.6","4.57","4.57","4.57","","4.57","","4.57","4.57","4.57",
"Costa Rica","CRI","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924000","940000","1013000","1167000","1267000","1278000","1320000","1335000","1514000","1771000","1959000","2071000","2302000","2409000","2309000","2495000","2526000","2542000","2641000","2760000","2899000","3204000","3231000","3313000","3366000","1146500",
"Costa Rica","CRI","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.185181400179","49.1976828626392","49.2098209364661","49.2225985584119","49.236659562503","49.2518366634565","49.2688483693155","49.2866917893233","49.3055404562594","49.3250703185009","49.3444278805712","49.3647927243346","49.3849817659978","49.4046740763716","49.4224484659507","49.437920031936","49.4509422292095","49.4614661287675","49.471068133312","49.4816158455336","49.4936972091316","49.5077970982976","49.5236506274575","49.5398214048125","49.5548791015757","49.5682238476073","49.5794138945181","49.5891649357888","49.5989776192091","49.6098900466105","49.623297288356","49.6390630723813","49.6565217060573","49.6754142130974","49.6949979313808","49.7153312176141","49.7359706262676","49.7569207669257","49.777136212822","49.7955437599153","49.8116656979701","49.8249660268999","49.8361831802702","49.8458593106284","49.8547745929381","49.8638666537238","49.8728891861111","49.8821920408225","49.8913653063113","49.900912218113","49.9106583233039","49.9207008028774","49.9310260680294","49.941935142387","49.9536846846659","49.9664281050909","49.980180987791","49.9947979325065","50.0098510974123","50.0245960375714","50.0388880186034",
"Costa Rica","CRI","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2.9962082444758","2.99706845508524","3.00383371647242","3.01556688527082","3.03044077662716","3.04989638011578","3.08367419759368","3.12211946259044","3.16456999909595","3.21109209502456","3.26189215727668","3.32845132344309","3.39363501835489","3.45944871654603","3.52705679692064","3.59595222587466","3.67612256286078","3.75060924050662","3.82009107501901","3.88434981155952","3.94422205736708","3.99916435493251","4.05317684320155","4.10718004488974","4.16162611012667","4.21845630815373","4.28603657620945","4.35246049102709","4.42117997425808","4.49705216792426","4.58339704683511","4.66046341680499","4.74714895999416","4.84150570323263","4.93987280106533","5.04129984369068","5.14034669451998","5.23973305361273","5.3433763936731","5.45599843517963","5.58084904698499","5.71680142704373","5.86379902095259","6.02060060234584","6.1843174984113","6.35398140054537","6.52258059765104","6.69196127346055","6.87072398823694","7.07156350508988","7.30153812947063","7.54048165736617","7.8063566552901","8.09197261892235","8.38591849348834","8.68314808106928","8.96546375076668","9.25051020676152","9.54984767296984","9.88043532311942","10.2530997515173",
"Costa Rica","CRI","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.30721773579381","4.2484056008836","4.22322008684078","4.22185540132002","4.23166173313923","4.24762536278321","4.26233515384044","4.29054218953739","4.32446708849616","4.35516090793344","4.37814167008617","4.39577493982279","4.40469004371765","4.4118624413886","4.42533565168901","4.44816331464664","4.47576643115332","4.50951702137013","4.54628463778703","4.58133737205285","4.61267497703148","4.62358141856933","4.63508254304981","4.65607899483354","4.7020429786699","4.77982518171596","4.88742658485668","5.02743625711692","5.17509414744629","5.29587041086927","5.37363447831297","5.41207082479897","5.41657525213789","5.41743390912117","5.45833132179746","5.56220219815969","5.71298372030227","5.91084047447279","6.13565365594235","6.35949510370347","6.56416146254212","6.73751962602601","6.89905934291571","7.03427669869209","7.12314167933945","7.1556828537466","7.13628563322398","7.06599586319741","6.95851833966044","6.83396553147693","6.70628386998288","6.56723056507215","6.42432479065795","6.29932736795589","6.22217610949717","6.20994174469085","6.25828610415488","6.3717182408943","6.5280532516228","6.69325627869381","6.84580735506523",
